arm,condition,signal,split,threshold,tp,fp,tn,fn,precision,recall,specificity,f1,accuracy,balanced_accuracy,mcc,average_precision,auroc,positive_prevalence,span_count
saved_trace_precision,supplemented_dev18,mean_spilled_energy_delta,dev,-2.396714210510254,61,49,1,0,0.5545454545454546,1.0,0.02,0.7134502923976608,0.5585585585585585,0.51,0.10531338514599695,0.7154956257784036,0.6272131147540984,0.5495495495495496,111
saved_trace_precision,supplemented_dev18,mean_spilled_energy_delta,test,-2.396714210510254,61,42,0,0,0.5922330097087378,1.0,0.0,0.7439024390243902,0.5922330097087378,0.5,0.0,0.7189527134759118,0.5987509758001561,0.5922330097087378,103
saved_trace_precision,supplemented_dev18,negative_mean_spilled_energy_delta,dev,-5.590793609619141,61,50,0,0,0.5495495495495496,1.0,0.0,0.7093023255813954,0.5495495495495496,0.5,0.0,0.5438658381314799,0.37278688524590164,0.5495495495495496,111
saved_trace_precision,supplemented_dev18,negative_mean_spilled_energy_delta,test,-5.590793609619141,61,42,0,0,0.5922330097087378,1.0,0.0,0.7439024390243902,0.5922330097087378,0.5,0.0,0.5756879237162901,0.4012490241998439,0.5922330097087378,103
saved_trace_precision,supplemented_dev18,mean_spilled_probability_mass_after_top1,dev,0.0404755175113678,42,11,39,19,0.7924528301886793,0.6885245901639344,0.78,0.7368421052631579,0.7297297297297297,0.7342622950819673,0.46669202281465677,0.7919418550850086,0.7311475409836066,0.5495495495495496,111
saved_trace_precision,supplemented_dev18,mean_spilled_probability_mass_after_top1,test,0.0404755175113678,41,10,32,20,0.803921568627451,0.6721311475409836,0.7619047619047619,0.7321428571428571,0.7087378640776699,0.7170179547228728,0.4266074787364872,0.8213385191084569,0.7443403590944575,0.5922330097087378,103
saved_trace_precision,supplemented_dev18,mean_spilled_probability_mass_after_top2,dev,0.00022490767982422506,50,25,25,11,0.6666666666666666,0.819672131147541,0.5,0.7352941176470589,0.6756756756756757,0.6598360655737705,0.33976044276805584,0.8050308831963668,0.72,0.5495495495495496,111
saved_trace_precision,supplemented_dev18,mean_spilled_probability_mass_after_top2,test,0.00022490767982422506,51,20,22,10,0.7183098591549296,0.8360655737704918,0.5238095238095238,0.7727272727272727,0.7087378640776699,0.6799375487900079,0.3821529309874683,0.8078896778781693,0.7275565964090555,0.5922330097087378,103
saved_trace_precision,supplemented_dev18,max_selected_step_energy_gap,dev,0.19501304626464844,43,12,38,18,0.7818181818181819,0.7049180327868853,0.76,0.7413793103448276,0.7297297297297297,0.7324590163934426,0.46264828107089967,0.7943032219143744,0.7321311475409836,0.5495495495495496,111
saved_trace_precision,supplemented_dev18,max_selected_step_energy_gap,test,0.19501304626464844,41,9,33,20,0.82,0.6721311475409836,0.7857142857142857,0.7387387387387387,0.7184466019417476,0.7289227166276346,0.45017929057605355,0.8304618411696051,0.7591725214676034,0.5922330097087378,103
saved_trace_precision,supplemented_dev18,all_positive,dev,0.5,61,50,0,0,0.5495495495495496,1.0,0.0,0.7093023255813954,0.5495495495495496,0.5,0.0,0.5495495495495495,0.5,0.5495495495495496,111
saved_trace_precision,supplemented_dev18,all_positive,test,0.5,61,42,0,0,0.5922330097087378,1.0,0.0,0.7439024390243902,0.5922330097087378,0.5,0.0,0.5922330097087378,0.5,0.5922330097087378,103
saved_trace_precision,supplemented_dev18,all_negative,dev,0.5,0,0,50,61,0.0,0.0,1.0,0.0,0.45045045045045046,0.5,0.0,0.5495495495495495,0.5,0.5495495495495496,111
saved_trace_precision,supplemented_dev18,all_negative,test,0.5,0,0,42,61,0.0,0.0,1.0,0.0,0.4077669902912621,0.5,0.0,0.5922330097087378,0.5,0.5922330097087378,103
saved_trace_precision,supplemented_dev18,dev_fact_type_prior,dev,0.5,59,27,23,2,0.686046511627907,0.9672131147540983,0.46,0.8027210884353742,0.7387387387387387,0.7136065573770491,0.5088329960983408,0.847409860507559,0.8478688524590164,0.5495495495495496,111
saved_trace_precision,supplemented_dev18,dev_fact_type_prior,test,0.5,57,22,20,4,0.7215189873417721,0.9344262295081968,0.47619047619047616,0.8142857142857143,0.7475728155339806,0.7053083528493365,0.47731711897319956,0.7388608912321726,0.7353629976580797,0.5922330097087378,103
